paper_id,material_system,composition,structure,processing_method,key_property,performance_data,application,limitation
P364,Alginate,,,,,,,
P364,Gelatin,,,,,,,
P364,PEG,,,,,,,
P364,Elastomer,,,,,,,
P364,Hydrogel,,,,,,,
P364,Polyethylene,,,,,,,
P365,Polyimide,,,,,,,
P365,Polyamide,,,,,,,
P365,Polyurethane,,,,,,,
P365,Polylactic acid,,,,,,,
P365,PEG,,,,,,,
P365,Elastomer,,,,,,,
P365,Polyethylene,,,,,,,
P366,Polyimide,,,,,,,
P366,Polyurethane,,,,,,,
P366,Polylactic acid,,,,,,,
P366,PEG,,,,,,,
P366,Elastomer,,,,,,,
P366,Polyethylene,,,,,,,
P367,Polyimide,,,,,,,
P367,Polyethylene,,,,,,,
P367,Polyurethane,,,,,,,
P367,Polylactic acid,,,,,,,
P367,PEG,,,,,,,
P367,Block copolymer,,,,,,,
P368,Polyimide,,,,,,,
P368,Self-healing,,,,,,,
P368,Polyurethane,,,,,,,
P368,Polylactic acid,,,,,,,
P368,PDMS,,,,,,,
P368,PEG,,,,,,,
P368,Elastomer,,,,,,,
P368,Hydrogel,,,,,,,
P368,SBR,,,,,,,
P368,Polyethylene,,,,,,,
P369,Polyimide,,,,,,,
P369,Polysiloxane,,,,,,,
P369,Polyurethane,,,,,,,
P369,Polylactic acid,,,,,,,
P369,Elastomer,,,,,,,
P369,Polyethylene,,,,,,,
P370,Polyimide,,,,,,,
P370,Polyethylene,,,,,,,
P370,Polyurethane,,,,,,,
P370,Polylactic acid,,,,,,,
P370,Elastomer,,,,,,,
P370,Block copolymer,,,,,,,
P371,Polyimide,,,,,,,
P371,Self-healing,,,,,,,
P371,Polyurethane,,,,,,,
P371,Ionogel,,,,,,,
P371,Polylactic acid,,,,,,,
P371,Elastomer,,,,,,,
P371,PVDF,,,,,,,
P371,Polyethylene,,,,,,,
P372,Polyimide,,,,,,,
P372,Polyacrylate,,,,,,,
P372,Polyurethane,,,,,,,
P372,Polylactic acid,,,,,,,
P372,PEG,,,,,,,
P372,Polyethylene,,,,,,,
P373,Polyimide,,,,,,,
P373,Self-healing,,,,,,,
P373,Polyurethane,,,,,,,
P373,Ionogel,,,,,,,
P373,Polylactic acid,,,,,,,
P373,Ionic liquid,,,,,,,
P373,Elastomer,,,,,,,
P373,Polyethylene,,,,,,,
P374,Polyimide,,,,,,,
P374,Polyethylene,,,,,,,
P374,Polythiophene,,,,,,,
P374,Polyamide,,,,,,,
P374,Polyurethane,,,,,,,
P374,Polylactic acid,,,,,,,
P374,Elastomer,,,,,,,
P374,Block copolymer,,,,,,,
P375,Polyimide,,,,,,,
P375,Block copolymer,,,,,,,
P375,Self-healing,,,,,,,
P375,Polyurethane,,,,,,,
P375,Polyamide,,,,,,,
P375,Polylactic acid,,,,,,,
P375,PDMS,,,,,,,
P375,PCL,,,,,,,
P375,PEG,,,,,,,
P375,Shape memory polymer,,,,,,,
P375,Polyester,,,,,,,
P375,Elastomer,,,,,,,
P375,Polyethylene,,,,,,,
P376,Polylactic acid,,,,,,,
P376,Polyimide,,,,,,,
P376,Polyurethane,,,,,,,
P376,Polyethylene,,,,,,,
P377,Polyimide,,,,,,,
P377,Polyacrylate,,,,,,,
P377,Polyurethane,,,,,,,
P377,Polylactic acid,,,,,,,
P377,PEG,,,,,,,
P377,Polyester,,,,,,,
P377,Elastomer,,,,,,,
P377,Polyethylene,,,,,,,
P378,Polyimide,,,,,,,
P378,Self-healing,,,,,,,
P378,Polyurethane,,,,,,,
P378,Polyelectrolyte,,,,,,,
P378,Polylactic acid,,,,,,,
P378,Elastomer,,,,,,,
P378,Hydrogel,,,,,,,
P378,Polyethylene,,,,,,,
P379,Polyimide,,,,,,,
P379,Polyacrylate,,,,,,,
P379,Polyamide,,,,,,,
P379,Polyurethane,,,,,,,
P379,Polylactic acid,,,,,,,
P379,Polyester,,,,,,,
P379,PVDF,,,,,,,
P379,Polyethylene,,,,,,,
P380,Furan,,,,,,,
P380,Polyimide,,,,,,,
P380,Self-healing,,,,,,,
P380,Polyurethane,,,,,,,
P380,Polylactic acid,,,,,,,
P380,PEG,,,,,,,
P380,SBR,,,,,,,
P380,Polyethylene,,,,,,,
P381,Polyimide,,,,,,,
P381,Polyurethane,,,,,,,
P381,Polylactic acid,,,,,,,
P381,PCL,,,,,,,
P381,PEG,,,,,,,
P381,Shape memory polymer,,,,,,,
P381,Polyester,,,,,,,
P381,Elastomer,,,,,,,
P381,Polyethylene,,,,,,,
P382,Polyimide,,,,,,,
P382,Polyurethane,,,,,,,
P382,Polylactic acid,,,,,,,
P382,PEG,,,,,,,
P382,Elastomer,,,,,,,
P382,Hydrogel,,,,,,,
P382,SBR,,,,,,,
P382,Polyethylene,,,,,,,
P383,Polyimide,,,,,,,
P383,Polyacrylate,,,,,,,
P383,Polysiloxane,,,,,,,
P383,Polyurethane,,,,,,,
P383,Polylactic acid,,,,,,,
P383,Elastomer,,,,,,,
P383,SBR,,,,,,,
P383,Polyethylene,,,,,,,
P384,Polyimide,,,,,,,
P384,Polyurethane,,,,,,,
P384,Polylactic acid,,,,,,,
P384,Alginate,,,,,,,
P384,PEG,,,,,,,
P384,Elastomer,,,,,,,
P384,Hydrogel,,,,,,,
P384,Polyethylene,,,,,,,
P385,Polyimide,,,,,,,
P385,Self-healing,,,,,,,
P385,Polyurethane,,,,,,,
P385,Ionogel,,,,,,,
P385,Polylactic acid,,,,,,,
P385,Ionic liquid,,,,,,,
P385,Elastomer,,,,,,,
P385,Polyethylene,,,,,,,
P386,Polyimide,,,,,,,
P386,Polyacrylate,,,,,,,
P386,Polythiophene,,,,,,,
P386,Polyurethane,,,,,,,
P386,Polylactic acid,,,,,,,
P386,PEDOT:PSS,,,,,,,
P386,PDMS,,,,,,,
P386,Elastomer,,,,,,,
P386,Polyethylene,,,,,,,
P387,Polyimide,,,,,,,
P387,Polyurethane,,,,,,,
P387,Polylactic acid,,,,,,,
P387,Elastomer,,,,,,,
P387,Polyethylene,,,,,,,
P388,Polyimide,,,,,,,
P388,Polyurethane,,,,,,,
P388,Polylactic acid,,,,,,,
P388,Alginate,,,,,,,
P388,Elastomer,,,,,,,
P388,Hydrogel,,,,,,,
P388,Polyethylene,,,,,,,
P389,Polyimide,,,,,,,
P389,Polyurethane,,,,,,,
P389,Polylactic acid,,,,,,,
P389,Elastomer,,,,,,,
P389,Polyethylene,,,,,,,
P390,Polyimide,,,,,,,
P390,Polyurethane,,,,,,,
P390,Polylactic acid,,,,,,,
P390,Elastomer,,,,,,,
P390,Polyethylene,,,,,,,
P391,Polyimide,,,,,,,
P391,Polyacrylate,,,,,,,
P391,Polysiloxane,,,,,,,
P391,Polyurethane,,,,,,,
P391,Polylactic acid,,,,,,,
P391,Elastomer,,,,,,,
P391,SBR,,,,,,,
P391,Polyethylene,,,,,,,
P392,Polyimide,,,,,,,
P392,Self-healing,,,,,,,
P392,Polyurethane,,,,,,,
P392,Polyelectrolyte,,,,,,,
P392,Polylactic acid,,,,,,,
P392,PEG,,,,,,,
P392,Polyester,,,,,,,
P392,Vitrimer,,,,,,,
P392,Elastomer,,,,,,,
P392,Polyethylene,,,,,,,
P393,Polyimide,,,,,,,
P393,Polyurethane,,,,,,,
P393,Polylactic acid,,,,,,,
P393,PDMS,,,,,,,
P393,PEG,,,,,,,
P393,Elastomer,,,,,,,
P393,Hydrogel,,,,,,,
P393,Polyethylene,,,,,,,
P394,Polyimide,,,,,,,
P394,Polyurethane,,,,,,,
P394,Polylactic acid,,,,,,,
P394,PEG,,,,,,,
P394,Elastomer,,,,,,,
P394,Polyethylene,,,,,,,
P395,Polyimide,,,,,,,
P395,Polyacrylate,,,,,,,
P395,Polysiloxane,,,,,,,
P395,Self-healing,,,,,,,
P395,Polyurethane,,,,,,,
P395,Polyelectrolyte,,,,,,,
P395,Polylactic acid,,,,,,,
P395,PDMS,,,,,,,
P395,Chitosan,,,,,,,
P395,PEG,,,,,,,
P395,Natural rubber,,,,,,,
P395,Elastomer,,,,,,,
P395,Hydrogel,,,,,,,
P395,SBR,,,,,,,
P395,Polyethylene,,,,,,,
P396,Polyimide,,,,,,,
P396,Polysiloxane,,,,,,,
P396,Block copolymer,,,,,,,
P396,Self-healing,,,,,,,
P396,Polyurethane,,,,,,,
P396,Polylactic acid,,,,,,,
P396,PDMS,,,,,,,
P396,PCL,,,,,,,
P396,Elastomer,,,,,,,
P396,SBR,,,,,,,
P396,Polyethylene,,,,,,,
P397,Polyimide,,,,,,,
P397,Block copolymer,,,,,,,
P397,Self-healing,,,,,,,
P397,Polyurethane,,,,,,,
P397,Polylactic acid,,,,,,,
P397,Vitrimer,,,,,,,
P397,Elastomer,,,,,,,
P397,Polyethylene,,,,,,,
P398,Polyimide,,,,,,,
P398,Polyacrylate,,,,,,,
P398,Polyurethane,,,,,,,
P398,Polylactic acid,,,,,,,
P398,PDMS,,,,,,,
P398,PEG,,,,,,,
P398,Elastomer,,,,,,,
P398,Polyethylene,,,,,,,
P399,Polyimide,,,,,,,
P399,Polyurethane,,,,,,,
P399,Polylactic acid,,,,,,,
P399,Elastomer,,,,,,,
P399,Polyethylene,,,,,,,
P400,Polyimide,,,,,,,
P400,Block copolymer,,,,,,,
P400,Self-healing,,,,,,,
P400,Polyurethane,,,,,,,
P400,Polyamide,,,,,,,
P400,Polylactic acid,,,,,,,
P400,PEG,,,,,,,
P400,Polyester,,,,,,,
P400,Shape memory polymer,,,,,,,
P400,Elastomer,,,,,,,
P400,Hydrogel,,,,,,,
P400,Polyethylene,,,,,,,
P401,Polyimide,,,,,,,
P401,Polyurethane,,,,,,,
P401,Polylactic acid,,,,,,,
P401,Ionic liquid,,,,,,,
P401,Elastomer,,,,,,,
P401,Polyethylene,,,,,,,
P402,Polyimide,,,,,,,
P402,Polyurethane,,,,,,,
P402,Polylactic acid,,,,,,,
P402,PEG,,,,,,,
P402,Elastomer,,,,,,,
P402,Hydrogel,,,,,,,
P402,Polyethylene,,,,,,,
P403,Polyimide,,,,,,,
P403,Polyurethane,,,,,,,
P403,Polyelectrolyte,,,,,,,
P403,Polylactic acid,,,,,,,
P403,Elastomer,,,,,,,
P403,Polyethylene,,,,,,,
P404,Polyimide,,,,,,,
P404,Polyurethane,,,,,,,
P404,Polylactic acid,,,,,,,
P404,PEG,,,,,,,
P404,Elastomer,,,,,,,
P404,Polyethylene,,,,,,,
P405,Polyimide,,,,,,,
P405,Polyacrylate,,,,,,,
P405,Polyurethane,,,,,,,
P405,Polylactic acid,,,,,,,
P405,Elastomer,,,,,,,
P405,Polyethylene,,,,,,,
P406,Polyimide,,,,,,,
P406,Polyurethane,,,,,,,
P406,Polylactic acid,,,,,,,
P406,PEG,,,,,,,
P406,Elastomer,,,,,,,
P406,Polyethylene,,,,,,,
P407,Polylactic acid,,,,,,,
P407,Polyimide,,,,,,,
P407,Polyurethane,,,,,,,
P407,Polyethylene,,,,,,,
P408,Polyimide,,,,,,,
P408,Polyurethane,,,,,,,
P408,Polylactic acid,,,,,,,
P408,Shape memory polymer,,,,,,,
P408,Elastomer,,,,,,,
P408,Polyethylene,,,,,,,
P409,Polyimide,,,,,,,
P409,Polyurethane,,,,,,,
P409,Polylactic acid,,,,,,,
P409,PCL,,,,,,,
P409,Alginate,,,,,,,
P409,PEG,,,,,,,
P409,Elastomer,,,,,,,
P409,Hydrogel,,,,,,,
P409,Polyethylene,,,,,,,
P410,Polylactic acid,,,,,,,
P410,Polyimide,,,,,,,
P410,Polyurethane,,,,,,,
P410,Polyethylene,,,,,,,
P411,Polyimide,,,,,,,
P411,Polyurethane,,,,,,,
P411,Polylactic acid,,,,,,,
P411,PEG,,,,,,,
P411,Elastomer,,,,,,,
P411,Polyethylene,,,,,,,
P412,Polyimide,,,,,,,
P412,Polyurethane,,,,,,,
P412,Polylactic acid,,,,,,,
P412,PEG,,,,,,,
P412,Elastomer,,,,,,,
P412,Polyethylene,,,,,,,
P413,Polyimide,,,,,,,
P413,Polyurethane,,,,,,,
P413,Polylactic acid,,,,,,,
P413,PEG,,,,,,,
P413,Elastomer,,,,,,,
P413,Polyethylene,,,,,,,
P414,Furan,,,,,,,
P414,Polyimide,,,,,,,
P414,Polyurethane,,,,,,,
P414,Polylactic acid,,,,,,,
P414,PEG,,,,,,,
P414,SBR,,,,,,,
P414,Polyethylene,,,,,,,
P415,Polyimide,,,,,,,
P415,Polyethylene,,,,,,,
P415,Polyurethane,,,,,,,
P415,Polylactic acid,,,,,,,
P415,Polyester,,,,,,,
P415,Elastomer,,,,,,,
P415,Block copolymer,,,,,,,
P416,Polyimide,,,,,,,
P416,Thiourea,,,,,,,
P416,Block copolymer,,,,,,,
P416,Polyurethane,,,,,,,
P416,Polylactic acid,,,,,,,
P416,PEG,,,,,,,
P416,Polyester,,,,,,,
P416,Natural rubber,,,,,,,
P416,Elastomer,,,,,,,
P416,Hydrogel,,,,,,,
P416,SBR,,,,,,,
P416,Polyethylene,,,,,,,
P417,Polyimide,,,,,,,
P417,Polyurethane,,,,,,,
P417,Ionogel,,,,,,,
P417,Polylactic acid,,,,,,,
P417,PEDOT:PSS,,,,,,,
P417,PDMS,,,,,,,
P417,Ionic liquid,,,,,,,
P417,PEG,,,,,,,
P417,Elastomer,,,,,,,
P417,Polyethylene,,,,,,,
P418,Polylactic acid,,,,,,,
P418,Polyimide,,,,,,,
P418,Polyurethane,,,,,,,
P418,Polyethylene,,,,,,,
P419,Polyimide,,,,,,,
P419,Polyurethane,,,,,,,
P419,Polylactic acid,,,,,,,
P419,Elastomer,,,,,,,
P419,Polyethylene,,,,,,,
P420,Polyimide,,,,,,,
P420,Polyacrylate,,,,,,,
P420,Polyethylene,,,,,,,
P420,Polyurethane,,,,,,,
P420,Polylactic acid,,,,,,,
P420,PEG,,,,,,,
P420,Elastomer,,,,,,,
P420,Block copolymer,,,,,,,
P421,Polyimide,,,,,,,
P421,Polyacrylate,,,,,,,
P421,Polyethylene,,,,,,,
P421,Polyurethane,,,,,,,
P421,Polylactic acid,,,,,,,
P421,PEG,,,,,,,
P421,Elastomer,,,,,,,
P421,Block copolymer,,,,,,,
P422,Polyimide,,,,,,,
P422,Polyurethane,,,,,,,
P422,Polylactic acid,,,,,,,
P422,Elastomer,,,,,,,
P422,Polyethylene,,,,,,,
P423,Polyimide,,,,,,,
P423,Polyethylene,,,,,,,
P423,Polyurethane,,,,,,,
P423,Polylactic acid,,,,,,,
P423,Block copolymer,,,,,,,
P424,Polyimide,,,,,,,
P424,Polyethylene,,,,,,,
P424,Polyurethane,,,,,,,
P424,Polyelectrolyte,,,,,,,
P424,Polylactic acid,,,,,,,
P424,PEG,,,,,,,
P424,Block copolymer,,,,,,,
P425,Furan,,,,,,,
P425,Polyimide,,,,,,,
P425,Block copolymer,,,,,,,
P425,Polyurethane,,,,,,,
P425,Polylactic acid,,,,,,,
P425,PDMS,,,,,,,
P425,Elastomer,,,,,,,
P425,Polyethylene,,,,,,,
P426,Polyimide,,,,,,,
P426,Polyacrylate,,,,,,,
P426,Polythiophene,,,,,,,
P426,Block copolymer,,,,,,,
P426,Polyurethane,,,,,,,
P426,Polyelectrolyte,,,,,,,
P426,Polylactic acid,,,,,,,
P426,PEDOT:PSS,,,,,,,
P426,PEG,,,,,,,
P426,Elastomer,,,,,,,
P426,Hydrogel,,,,,,,
P426,SBR,,,,,,,
P426,Polyethylene,,,,,,,
P427,Polyimide,,,,,,,
P427,Boronic ester,,,,,,,
P427,Polyurethane,,,,,,,
P427,Polylactic acid,,,,,,,
P427,PCL,,,,,,,
P427,PEG,,,,,,,
P427,Vitrimer,,,,,,,
P427,Polyester,,,,,,,
P427,Elastomer,,,,,,,
P427,Polyethylene,,,,,,,
P428,Furan,,,,,,,
P428,Polyimide,,,,,,,
P428,Polyacrylate,,,,,,,
P428,Polyethylene,,,,,,,
P428,Self-healing,,,,,,,
P428,Polyurethane,,,,,,,
P428,Polylactic acid,,,,,,,
P428,PEG,,,,,,,
P428,Thiourea,,,,,,,
P428,Elastomer,,,,,,,
P428,Block copolymer,,,,,,,
P429,Polyimide,,,,,,,
P429,Polyurethane,,,,,,,
P429,Polylactic acid,,,,,,,
P429,PEG,,,,,,,
P429,Shape memory polymer,,,,,,,
P429,Elastomer,,,,,,,
P429,Polyethylene,,,,,,,
P430,Furan,,,,,,,
P430,Polyimide,,,,,,,
P430,Self-healing,,,,,,,
P430,Polyurethane,,,,,,,
P430,Ionogel,,,,,,,
P430,Polylactic acid,,,,,,,
P430,PDMS,,,,,,,
P430,PCL,,,,,,,
P430,Vitrimer,,,,,,,
P430,Thiourea,,,,,,,
P430,Elastomer,,,,,,,
P430,Hydrogel,,,,,,,
P430,Polyethylene,,,,,,,
P431,Polyimide,,,,,,,
P431,Self-healing,,,,,,,
P431,Polyurethane,,,,,,,
P431,Polylactic acid,,,,,,,
P431,PEG,,,,,,,
P431,Elastomer,,,,,,,
P431,Hydrogel,,,,,,,
P431,Polyethylene,,,,,,,
P432,Polyimide,,,,,,,
P432,Polysiloxane,,,,,,,
P432,Self-healing,,,,,,,
P432,Polyurethane,,,,,,,
P432,Polylactic acid,,,,,,,
P432,PDMS,,,,,,,
P432,Vitrimer,,,,,,,
P432,Elastomer,,,,,,,
P432,Hydrogel,,,,,,,
P432,Polyethylene,,,,,,,
P433,Furan,,,,,,,
P433,Polyimide,,,,,,,
P433,Boronic ester,,,,,,,
P433,Self-healing,,,,,,,
P433,Polyurethane,,,,,,,
P433,Polylactic acid,,,,,,,
P433,PEDOT:PSS,,,,,,,
P433,PEG,,,,,,,
P433,Shape memory polymer,,,,,,,
P433,Elastomer,,,,,,,
P433,Hydrogel,,,,,,,
P433,SBR,,,,,,,
P433,Polyethylene,,,,,,,
P434,Polysulfide,,,,,,,
P434,Boronic ester,,,,,,,
P434,PEG,,,,,,,
P434,Polyester,,,,,,,
P434,Vitrimer,,,,,,,
P434,Thiourea,,,,,,,
P434,Polyimide,,,,,,,
P434,Polyacrylate,,,,,,,
P434,Polysiloxane,,,,,,,
P434,Natural rubber,,,,,,,
P434,Elastomer,,,,,,,
P434,Polyethylene,,,,,,,
P434,Furan,,,,,,,
P434,Self-healing,,,,,,,
P434,Polyurethane,,,,,,,
P434,Polylactic acid,,,,,,,
P434,PCL,,,,,,,
P434,Shape memory polymer,,,,,,,
P434,Hydrogel,,,,,,,
P435,Polyimide,,,,,,,
P435,Polyamide,,,,,,,
P435,Polyurethane,,,,,,,
P435,Polylactic acid,,,,,,,
P435,Lipoic acid,,,,,,,
P435,PCL,,,,,,,
P435,Polyester,,,,,,,
P435,Elastomer,,,,,,,
P435,Polyethylene,,,,,,,
P436,Furan,,,,,,,
P436,Polyimide,,,,,,,
P436,Polysiloxane,,,,,,,
P436,Block copolymer,,,,,,,
P436,Self-healing,,,,,,,
P436,Polyurethane,,,,,,,
P436,Polylactic acid,,,,,,,
P436,PEG,,,,,,,
P436,Vitrimer,,,,,,,
P436,Elastomer,,,,,,,
P436,Hydrogel,,,,,,,
P436,Polyethylene,,,,,,,
P437,Furan,,,,,,,
P437,Polyimide,,,,,,,
P437,Polyurethane,,,,,,,
P437,Polylactic acid,,,,,,,
P437,Elastomer,,,,,,,
P437,SBR,,,,,,,
P437,Polyethylene,,,,,,,
P438,Furan,,,,,,,
P438,Polyimide,,,,,,,
P438,Self-healing,,,,,,,
P438,Polyurethane,,,,,,,
P438,Polylactic acid,,,,,,,
P438,Shape memory polymer,,,,,,,
P438,Elastomer,,,,,,,
P438,Hydrogel,,,,,,,
P438,Polyethylene,,,,,,,
P439,Polyimide,,,,,,,
P439,Self-healing,,,,,,,
P439,Polyurethane,,,,,,,
P439,Polylactic acid,,,,,,,
P439,Elastomer,,,,,,,
P439,Hydrogel,,,,,,,
P439,Polyethylene,,,,,,,
P440,Polyimide,,,,,,,
P440,Polysiloxane,,,,,,,
P440,Block copolymer,,,,,,,
P440,Self-healing,,,,,,,
P440,Polyurethane,,,,,,,
P440,Polylactic acid,,,,,,,
P440,PVDF,,,,,,,
P440,PEG,,,,,,,
P440,Vitrimer,,,,,,,
P440,Elastomer,,,,,,,
P440,Hydrogel,,,,,,,
P440,Polyethylene,,,,,,,
P441,Polyimide,,,,,,,
P441,Self-healing,,,,,,,
P441,Polyurethane,,,,,,,
P441,Polyelectrolyte,,,,,,,
P441,Polylactic acid,,,,,,,
P441,Chitosan,,,,,,,
P441,Ionic liquid,,,,,,,
P441,Alginate,,,,,,,
P441,Gelatin,,,,,,,
P441,PEG,,,,,,,
P441,Elastomer,,,,,,,
P441,Hydrogel,,,,,,,
P441,Polyethylene,,,,,,,
P442,Furan,,,,,,,
P442,Polyimide,,,,,,,
P442,Polyacrylate,,,,,,,
P442,Self-healing,,,,,,,
P442,Polyurethane,,,,,,,
P442,Polylactic acid,,,,,,,
P442,Shape memory polymer,,,,,,,
P442,PDMS,,,,,,,
P442,PEG,,,,,,,
P442,Vitrimer,,,,,,,
P442,Elastomer,,,,,,,
P442,Hydrogel,,,,,,,
P442,Polyethylene,,,,,,,
P443,Furan,,,,,,,
P443,Polyimide,,,,,,,
P443,Self-healing,,,,,,,
P443,Polyurethane,,,,,,,
P443,Polylactic acid,,,,,,,
P443,Elastomer,,,,,,,
P443,SBR,,,,,,,
P443,Polyethylene,,,,,,,
P444,Polyimide,,,,,,,
P444,Polysiloxane,,,,,,,
P444,Block copolymer,,,,,,,
P444,Self-healing,,,,,,,
P444,Polyurethane,,,,,,,
P444,Polylactic acid,,,,,,,
P444,Vitrimer,,,,,,,
P444,Elastomer,,,,,,,
P444,Polyethylene,,,,,,,
P445,Polyimide,,,,,,,
P445,Polyurethane,,,,,,,
P445,Polylactic acid,,,,,,,
P445,PEG,,,,,,,
P445,Elastomer,,,,,,,
P445,Hydrogel,,,,,,,
P445,SBR,,,,,,,
P445,Polyethylene,,,,,,,
P446,Furan,,,,,,,
P446,Polyimide,,,,,,,
P446,Self-healing,,,,,,,
P446,Polyurethane,,,,,,,
P446,Polyamide,,,,,,,
P446,Polylactic acid,,,,,,,
P446,PDMS,,,,,,,
P446,PCL,,,,,,,
P446,PEG,,,,,,,
P446,Vitrimer,,,,,,,
P446,Polyester,,,,,,,
P446,Elastomer,,,,,,,
P446,Polyethylene,,,,,,,
P447,Polyimide,,,,,,,
P447,Polyacrylate,,,,,,,
P447,Polyethylene,,,,,,,
P447,Polysiloxane,,,,,,,
P447,Polyurethane,,,,,,,
P447,Polylactic acid,,,,,,,
P447,PEG,,,,,,,
P447,Polyester,,,,,,,
P447,Elastomer,,,,,,,
P447,Block copolymer,,,,,,,
P448,Polyimide,,,,,,,
P448,Self-healing,,,,,,,
P448,Polyurethane,,,,,,,
P448,Polysulfide,,,,,,,
P448,Polyelectrolyte,,,,,,,
P448,Ionogel,,,,,,,
P448,Polylactic acid,,,,,,,
P448,PEDOT:PSS,,,,,,,
P448,Ionic liquid,,,,,,,
P448,Elastomer,,,,,,,
P448,Hydrogel,,,,,,,
P448,Polyethylene,,,,,,,
P449,Furan,,,,,,,
P449,Polyimide,,,,,,,
P449,Boronic ester,,,,,,,
P449,Self-healing,,,,,,,
P449,Polyurethane,,,,,,,
P449,Polyelectrolyte,,,,,,,
P449,Ionogel,,,,,,,
P449,Polylactic acid,,,,,,,
P449,PDMS,,,,,,,
P449,PCL,,,,,,,
P449,Ionic liquid,,,,,,,
P449,Vitrimer,,,,,,,
P449,Chitosan,,,,,,,
P449,Alginate,,,,,,,
P449,PEG,,,,,,,
P449,Elastomer,,,,,,,
P449,Hydrogel,,,,,,,
P449,Polyethylene,,,,,,,
P450,Furan,,,,,,,
P450,Polyimide,,,,,,,
P450,Block copolymer,,,,,,,
P450,Self-healing,,,,,,,
P450,Polyurethane,,,,,,,
P450,Ionogel,,,,,,,
P450,Polylactic acid,,,,,,,
P450,Ionic liquid,,,,,,,
P450,PEG,,,,,,,
P450,Elastomer,,,,,,,
P450,Polyethylene,,,,,,,
P451,Polyimide,,,,,,,
P451,Boronic ester,,,,,,,
P451,Self-healing,,,,,,,
P451,Polyurethane,,,,,,,
P451,Polylactic acid,,,,,,,
P451,Vitrimer,,,,,,,
P451,Chitosan,,,,,,,
P451,Elastomer,,,,,,,
P451,Polyethylene,,,,,,,
P452,Polyimide,,,,,,,
P452,Self-healing,,,,,,,
P452,Polyurethane,,,,,,,
P452,Polylactic acid,,,,,,,
P452,Shape memory polymer,,,,,,,
P452,Elastomer,,,,,,,
P452,Hydrogel,,,,,,,
P452,Oxime-carbamate,,,,,,,
P452,SBR,,,,,,,
P452,Polyethylene,,,,,,,
P453,Polyimide,,,,,,,
P453,Polyurethane,,,,,,,
P453,Polylactic acid,,,,,,,
P453,PCL,,,,,,,
P453,Elastomer,,,,,,,
P453,Polyethylene,,,,,,,
P454,Polyimide,,,,,,,
P454,Polyurethane,,,,,,,
P454,Polylactic acid,,,,,,,
P454,PDMS,,,,,,,
P454,Alginate,,,,,,,
P454,PEG,,,,,,,
P454,Elastomer,,,,,,,
P454,Polyethylene,,,,,,,
P455,Polyimide,,,,,,,
P455,Polyacrylate,,,,,,,
P455,Self-healing,,,,,,,
P455,Polyurethane,,,,,,,
P455,Polylactic acid,,,,,,,
P455,Polyester,,,,,,,
P455,Elastomer,,,,,,,
P455,Hydrogel,,,,,,,
P455,Polyethylene,,,,,,,
P456,Polyimide,,,,,,,
P456,Polyacrylate,,,,,,,
P456,Self-healing,,,,,,,
P456,Polyurethane,,,,,,,
P456,Polylactic acid,,,,,,,
P456,Polyester,,,,,,,
P456,Elastomer,,,,,,,
P456,Hydrogel,,,,,,,
P456,Polyethylene,,,,,,,
