paper_id,title,file_name,year,priority,extraction_quality,evidence_type,evidence_text,page_est,keyword,confidence
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,figure_caption,"Dynamic free energy in units of thermal energy for f s =
each discussed individually in prior work.7,8 First, after 0.25,ϕ = 0.625 and varying values of βϵ ss . Note that βϵ ss = 0
corresponds to the cross-linked homopolymer system. The circles
equilibrium assembly of the associating copolymer, the ",,Figure 5,medium
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,figure_caption,"(a)Localcage(mainfigure)andcollectiveelastic(inset)contributionstodynamicbarrierinthermalenergyunitsforf =0.25.(b)Ratio
s
oftheelasticbarriertothelocalcagebarrierfordifferentstrengthsofattractionandf =0.25.Insetshowsthesamedatawiththex-axisscaledby
s
theglass transitionpackingfraction ϕ.Note thatthe",,Figure 8,medium
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,figure_caption,"packingfractionscorrespondingtothemorerubberyorweakly Indeed, fragility is a notoriously subtle dynamic quantity to
supercooled regime where the local cage barrier is ∼5−9 in understand microscopically even for homopolymers. It seems
thermal energy units. At high enough density, it becomes unavoidab",,Figure 6,medium
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,figure_caption,"Nonstickeralpharelaxationtimeasafunctionofβϵ with
ss
andwithoutthewavevectorcutoff,atf s =0.25,andϕ=0.625(black) As discussed in Section 2A, we have chosen a modestly short
and ϕ = 0.61 (green). The red points depict the τ α for a sticker attraction to mimic attraction not of a classic van der
homop",,Figure 10,medium
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,figure_caption,"(a) Comparison of collective partial static structure factors S (k) and S (k) (inset) for ϕ = 0.625, f = 0.2, βϵ = 2.75 for three
ss nn s ss
attractionranges. (b)The corresponding kineticarrest phasediagramforthe three attractionranges; insetshows the Angellplotforβϵ = 3.
ss
range does not significa",,Figure 12,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,abstract,"Biological systems often exhibit strain stiffening to prevent deformation and softening to avoid catastrophic failure.
Associativepolymernetworksareinspiredbythedynamicnatureofbiomaterialsandhavebroadapplicationsasstimuli-responsive
materials.Herein,weinvestigatedthenonlinearextensionalresponseofassociativepolymernetworkswithafocusontensilestrain
softening. Metallo-supramolecular networks formed by pendant group cross-linking with different metal ions and a low degree of
entanglements were used ",1,abstract,high
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,conclusion,"yielding is based on empirical observations and is qualitative.
Further understanding of the nonlinear tensile behavior is
Inthisstudy,wesynthesizedaseriesofmetallo-supramolecular
limited by the lack of experimental confirmation about the
networks with a bipyridine-containing polymer building block
coordination environment of the metal center in the bulk
and complexed them with various metal ions. These bulk
polymer materials and, more importantly, how they change
networksarehighlyextensible,whi",end,conclusion,high
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,excerpt,"alities,1 such as self-healing,2 shape memory,3 high tough- Figure 1, curve a. However, such large stress-overshoot ness,4−6andmechanicalproperties,thatarehighlytunableand followed by softening in tensile stretch is very uncommon.",1,self-heal,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,excerpt,"ness,4−6andmechanicalproperties,thatarehighlytunableand followed by softening in tensile stretch is very uncommon. change with external stimuli.7−9 Dynamics of associative The most common tensile behavior is moderate strain",1,mechanical,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,excerpt,"adjust their stiffness and remodel in response to the changing hardening. The softening is attributed to mechanically mechanicalenvironment.31,32Tissue,asasoftmaterial,exhibits generated disorder, causing acceleration of segmental relaxa-",3,mechanical,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,excerpt,"mechanicalenvironment.31,32Tissue,asasoftmaterial,exhibits generated disorder, causing acceleration of segmental relaxa- rapid strain-stiffening after a small stretch. Studies successfully tion until the relaxation time becomes comparable to the",3,mechanical,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,excerpt,"A solvent-free, tissue-like elastomer from the self-assembly of wasfirstdefinedinthe1940s54andseveraltheorieshavebeen",3,elastomer,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,figure_caption,"Generalizedstress−straincurvesformetallo-supramolecular
rate of reassociation, rather than dissociation, is the
polymersshowing(a)extremestrainsofteningwithayieldpoint,(b)
determining factor for the nonlinear responses, attributing to
moderatestrainsoftening, and(c) strainstiffening.
thenetworktopol",,Figure 1,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,figure_caption,"Schematic illustration of the synthesis of the polymer building block BiPyPEG (top), complexation with metal salt (top), and the
formation of metal−ligand cross-links and hydrogen bonds (bottom left and middle). Bottom right: steady shear viscosity of PEGDE 500
macromonomer, BiPyPEGpolymer, Zn 3:1an",,Figure 2,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,figure_caption,"Tensilestress−straincurvefortheZn3:1networkshowing
ultrahigh extensibility and yielding. Inset shows that tensile stress at monocomplexesthatdonotcontributetothebulkmechanical
veryhighstrain %is nonzero. strength.WhilethestrongestnetworkZn2:1rupturedat643%",,Figure 4,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,figure_caption,"Young’smoduliofassociativenetworkswithvaryingmetal
Co4:1 0.93±0.19 0.35±0.06 513±47
ions and L:M ratios (bottom). The Young’s moduli were obtained
Ni2:1 3.22±0.45 1.35±0.03 515±163
fromthetensilecurvesshowninFigure5.Enthalpiesofformationfor
Ni3:1 3.26±0.44 1.85±0.24 557±240
bis-(ΔH )andtris-complex(",,Figure 6,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,figure_caption,"Plotsofshearviscosityversusshearrateat25°Cofdifferent
TTS analysis was also applied to Cu 3:1, Co 3:1, and Ni 3:1 associativenetworksincluding(A)Zn3:1,Cu3:1,Co3:1,Ni3:1and
networks, which similarly show poor overlap of dynamic (B) Zn2:1,Cu2:1,Co 2:1,and Ni2:1.
modulidata(FigureS10).Discontinuitiesin",,Figure 8,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,figure_caption,"Normalizedstressrelaxationversustimecurveswithrelaxationstrainsof15%and250%,forassociativenetworkscomplexedwith(A)
Zn2+,(B) Cu2+,(C)Co2+,and (D)Ni2+ atvarying L:Mratios.
mode,τ ,butthealignmentsarequicklyrelievedbyrapidbond Table 6. Lifetimes of the Closed Sticker and Open Sticker
1
breakingandexcha",,Figure 10,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,abstract,"Hydrogen bonds (H-bonds) are effective dynamic cross-links that
endow polymers with dynamic mechanical functions such as toughness, self-
recoverability, and self-healing ability. While conventional complementary
multidentate H-bonding groups are advantageous for enhancing binding strength
due to their rigid structures, flexible multidentate H-bonding groups such as
aliphatic diols have recently been found to achieve a good balance between
dynamicity and mechanical robustness. In this study, we ",1,abstract,high
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,conclusion,"ting to the dynamicity of the polymer.
In this study, we systematically compared the dynamic
Effect of the Structural Flexibility of H-Bonding
mechanical properties of model polymers bearing either diol
Groups on the Dynamicity of Polymers. The results oramidegroupstorevealtheeffectsofthestructuralflexibility
revealeddifferencesinthedynamicityoftheH-bondingmotifs. of H-bonding motifs on themacroscopic mechanical perform-
AtasimilarH-bondinggroupconcentrationc,theEofPDiol- ance of polymers. From ",end,conclusion,high
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,excerpt,"Mechanical Properties of Dynamic Cross-Linked Polymers Rena Tajima, Shintaro Nakagawa, and Naoko Yoshie*",1,mechanical,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,excerpt,"ABSTRACT: Hydrogen bonds (H-bonds) are effective dynamic cross-links that endow polymers with dynamic mechanical functions such as toughness, self-",1,hydrogen bond,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,excerpt,"endow polymers with dynamic mechanical functions such as toughness, self- recoverability, and self-healing ability. While conventional complementary",1,toughness,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,excerpt,"recoverability, and self-healing ability. While conventional complementary multidentate H-bonding groups are advantageous for enhancing binding strength",1,self-heal,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,excerpt,"dynamicity and mechanical robustness. In this study, we elucidated the effects of the structural flexibility of H-bonding groups and the mechanical properties of",1,mechanical,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,performance_data,Recovery ratio: 92.8,,performance,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,figure_caption,"SchematicoftheH-bondingmotifsusedinthisstudy.(a)
calculations revealed that vicinal diols had multiple stable H- Vicinal dimethanol group asa flexible H-bonding motif with various
dimer structures. (b) Amide group as a rigid H-bonding motif with
bonded dimer structures, which were considered to favo",,Figure 1,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,figure_caption,"(a)Syntheticrouteforpoly(Diol-co-Dodec)andpoly(VL-co-Dodec).(b,c)Ratioof(b)DiOTBSand(c)VLinpolymersplottedagainst
thedegree of polymerization.(d) SAXSprofilesof the copolymers.
D https://doi.org/10.1021/acs.macromol.5c01025
MacromoleculesXXXX,XXX,XXX−XXX
Macromolecules pubs.acs.org/Macromolecules Ar",,Figure 3,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,figure_caption,"(a−d)MastercurvesofthestoragemodulusG’andthelossmodulusG”for(a)PDiol-1.03,(b)PDiol-1.23,(c)PAmide-0.64,and(d)
PAmide-1.06.Dashed linesindicate the frequency atthecrossover point.(e)Relaxation timeτplotted againstc.
F https://doi.org/10.1021/acs.macromol.5c01025
MacromoleculesXXXX,XXX,XXX−XXX
Macromo",,Figure 5,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,figure_caption,TheαofPDiol-1.23islowerthanthatofPDiol-1.03regardless,,Figure 7,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,figure_caption,"(a−c)Stress−straincurvesduringthecyclicuniaxialtensile
tests.Thenominalstrainratewas0.104s−1.Alltestswereconducted
onsetofstressevolution,andthehysteresisareaissmallerthan
at room temperature. (a) PDiol-1.03, (b) PDiol-1.23, and (c)
thatin thefirstcycle. These resultsindicate fatigue due to the
PAmi",,Figure 8,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,figure_caption,"(a, b) Stress−strain curves during the successive cyclic uniaxial tensile tests. The nominal strain rate was 0.104 s−1. All tests were
conductedatroomtemperature.(a)PDiol-1.23and(b)Amide-1.06.(c)Max.stress,(d)Hysteresisarea,and(e)Residualstrainofeachcycle.",,Figure 9,medium
P433,Molecular Springs in Dynamic Covalent Polymer Networks,P433_unidentified.pdf,2025,low,good,abstract,"Dynamic polymers with remarkable energy dissipa-
tion and dampening are highly sought after for advanced
applications.Here,spring-likearomaticfoldamerswereincorporated
into the backbones of polymer networks cross-linked with dynamic
Diels−Alder (DA) adducts or nondynamic static cross-linkers.
Improved mechanical, self-healing, and dampening properties were
found in networks with shorter chains, more aromatic stacked
foldamerunits,anddynamicDAadductcross-links.Theseenhanced
propertieswereattribut",1,abstract,high
P433,Molecular Springs in Dynamic Covalent Polymer Networks,P433_unidentified.pdf,2025,low,good,conclusion,"showedenhancedenergydissipationproperties becauseof the
combined effects of both the DA adduct, which could Polymer networks containing oP units in the middle of the
participate in dynamic exchange, and oP, which is able to chain were developed. Well-defined polymer networks cross-
unfoldunderstrain,henceleadingtoahigherstressrelaxation linked by dynamic DA adducts and the static cross-linker
rate. EGDMA were synthesized. Networks with oP units in the
Dynamic mechanical analysis (DMA) measuremen",end,conclusion,high
P433,Molecular Springs in Dynamic Covalent Polymer Networks,P433_unidentified.pdf,2025,low,good,excerpt,"Improved mechanical, self-healing, and dampening properties were found in networks with shorter chains, more aromatic stacked",1,self-heal,medium
P433,Molecular Springs in Dynamic Covalent Polymer Networks,P433_unidentified.pdf,2025,low,good,excerpt,propertieswereattributedtothesynergisticeffectsofthereversible elastic response to stress of spring-like aromatic foldamers and the,1,reversible,medium
P433,Molecular Springs in Dynamic Covalent Polymer Networks,P433_unidentified.pdf,2025,low,good,excerpt,"the mechanical properties of polymers, with aromatic self-healing properties are highly desirable due to the foldamers being a particularly useful class of synthetic increasing environmental noise and vibration pollution from",1,self-heal,medium
P433,Molecular Springs in Dynamic Covalent Polymer Networks,P433_unidentified.pdf,2025,low,good,excerpt,"healing properties is essential for avoiding material failure and 3D functions and structures of biomacromolecules, especially prolonging the lifespans of materials.1−3 Nature has often proteins.32,33 A notable class of aromatic foldamers is ortho-",1,healing,medium
P433,Molecular Springs in Dynamic Covalent Polymer Networks,P433_unidentified.pdf,2025,low,good,excerpt,"animals.4 Similarly, the autonomous healing of human skin which are parallel to the helical axis.26,34 These folded after minor cuts, with restored sensory and operational structures offer a unique synergy between ultimate stability",1,healing,medium
P433,Molecular Springs in Dynamic Covalent Polymer Networks,P433_unidentified.pdf,2025,low,good,figure_caption,"Tensilecurvefor(a)dynamiccross-linkedoP6−FMA,oP4−
FMA, and HY-FMA and (b) nondynamic cross-linked oP4-EGDMA higher cross-link density despite having the same cross-link
andHY-EGDMA synthesizednetworks. density of 5% DA adducts. However, it is important to note
that the spring-like oP4 linker is in t",,Figure 1,medium
P433,Molecular Springs in Dynamic Covalent Polymer Networks,P433_unidentified.pdf,2025,low,good,figure_caption,"Self-healing tensile curve for (a) nondynamic cross-linked
oP4-EGDMA and (b) dynamic cross-linked oP4−FMA synthesized Higher Ξ values are envisaged for networks with oP CTAs
polymernetworks. because of their unique unfolding and folding capabilities
under strain, which induce spring-like behavior in",,Figure 2,medium
P443,Orthogonal yet Synergistic Supramolecular Interactions to Boost,P443_unidentified.pdf,2025,medium,good,abstract,"Orthogonal supramolecular interactions involve multiple noncovalent interactions
within a single system, where these interactions operate without mutual interference, collectively
contributing to the material’s performance. Although the noninterference principle is well
understood, the potential synergies between these interactions remain underexplored, offering new
possibilities for advanced materials. Herein, we fabricate supramolecular polymer networks (SPNs)
incorporatingthreedistinct supram",1,abstract,high
P443,Orthogonal yet Synergistic Supramolecular Interactions to Boost,P443_unidentified.pdf,2025,medium,good,conclusion,"P. R. China
Wenbin Wang − State Key Laboratory of Synergistic Chem-
In summary, we have developed a mechanically robust SPN,
Bio Synthesis, Frontiers Science Center for Transformative
withitsmechanicalperformanceenhancedthroughthesynergy
Molecules, School of Chemistry and Chemical Engineering,
of three orthogonal supramolecular interactions. The design
Shanghai Jiao Tong University, Shanghai 200240, P. R.
preserves the spatial and functional independence of each
China
supramolecular interaction ",end,conclusion,high
P443,Orthogonal yet Synergistic Supramolecular Interactions to Boost,P443_unidentified.pdf,2025,medium,good,excerpt,"quadruple hydrogen bonding serving as structural scaffolds for host−guest-based cross-linking. Representative SPN-2 exhibits exceptional mechanical performance, with a tensile strength of 31.3",1,hydrogen bond,medium
P443,Orthogonal yet Synergistic Supramolecular Interactions to Boost,P443_unidentified.pdf,2025,medium,good,excerpt,"Representative SPN-2 exhibits exceptional mechanical performance, with a tensile strength of 31.3 MPa and toughness of 172.0 MJ/m3, significantly surpassing control networks lacking multiple",1,mechanical,medium
P443,Orthogonal yet Synergistic Supramolecular Interactions to Boost,P443_unidentified.pdf,2025,medium,good,excerpt,"MPa and toughness of 172.0 MJ/m3, significantly surpassing control networks lacking multiple supramolecular synergies. The reversible nature of these noncovalent interactions further endows",1,toughness,medium
P443,Orthogonal yet Synergistic Supramolecular Interactions to Boost,P443_unidentified.pdf,2025,medium,good,excerpt,"supramolecular synergies. The reversible nature of these noncovalent interactions further endows SPN-2 with excellent puncture and tear resistance, rapid self-healing, and reprocessability. Moreover, SPN-2 serves as an effective",1,reversible,medium
P443,Orthogonal yet Synergistic Supramolecular Interactions to Boost,P443_unidentified.pdf,2025,medium,good,excerpt,"SPN-2 with excellent puncture and tear resistance, rapid self-healing, and reprocessability. Moreover, SPN-2 serves as an effective stretchable substrate foralternating current electroluminescent (ACEL) devices, retaining stable luminescence under a 75% tensile",1,self-heal,medium
P443,Orthogonal yet Synergistic Supramolecular Interactions to Boost,P443_unidentified.pdf,2025,medium,good,performance_data,Elongation at break: 1312,,performance,medium
P443,Orthogonal yet Synergistic Supramolecular Interactions to Boost,P443_unidentified.pdf,2025,medium,good,figure_caption,"(a)Chemicalstructuresandschematicillustrationsofthreesupramolecularinteractionmotifs:host−guestinteractions,singlehydrogen
bonding, and quadruple hydrogen bonding, used in the construction of SPNs. (b) Schematic of the SPNs structure (left) and the dynamic
dissociation-reassociationprocessofthreesup",,Figure 1,medium
P443,Orthogonal yet Synergistic Supramolecular Interactions to Boost,P443_unidentified.pdf,2025,medium,good,figure_caption,"(a)Stress−straincurvesofSPN-2atdifferentstretchingrates.(b)EnergydissipationandcorrespondingdampingcapacityofSPN-2for
eachcycleinthecyclictensiletest.(c)Punctureforce−displacementcurvesofSPN-2filmswithdifferentthickness.(d)Quantitativeanalysisof
punctureforceandenergyforSPN-2asafunctionofsamplethick",,Figure 3,medium
P443,Orthogonal yet Synergistic Supramolecular Interactions to Boost,P443_unidentified.pdf,2025,medium,good,figure_caption,"(a)Demonstrationofself-healingatfracturedinterfacesenabledbysupramolecularinteraction;twocutSPN-2filmswererejoinedand
withstoodbending,twisting,andstretching.(b)OpticalmicroscopyimagesofasurfacescratchonSPN-2beforeandafterhealingat100°Cfor1h.
(c)MechanicalpropertiesofSPN-2duringtheself-healingproces",,Figure 5,medium
P444,Dynamic Synergy Effect between the Hydrogen Bond Network and,P444_unidentified.pdf,2025,medium,good,abstract,"Howtoeffectivelyimprovethestrengthandtoughnessofpolymerelastomersisimportantfortheexpansionoftheir
applicationfields. Constructionof twodistincttypesof dynamicreversiblebonds withinelastomers representsan effectivestrategy
forenhancingtheirmechanicalproperties.However,theinterplaymechanismsbetweendifferentdynamicreversiblebondshavenot
beenfullystudied.Herein,weconstructedbothahydrogenbondnetworkandametalcoordinationnetworkinpolyurethane(PU)
elastomers. The introduction of both weak hydrogen bond",1,abstract,high
P444,Dynamic Synergy Effect between the Hydrogen Bond Network and,P444_unidentified.pdf,2025,medium,good,conclusion,"thehealingprocess.Inthefreshlycutsamples(theleftpartsof
In this work, we prepared three kinds of PU elastomers with
FigureS11),thescratchesareclearlyvisible.Afterthesamples
different network structures: the PU elastomer with the weak
werehealedat80°Cfor15min,thescratchesbecomesmaller
hydrogen bond network, the PU elastomer with the weak
and blurrier (the middle parts of Figure S11). As the healing hydrogen bond network and the relatively weak Cu2+
time progresses, the scratches become increasing",end,conclusion,high
P444,Dynamic Synergy Effect between the Hydrogen Bond Network and,P444_unidentified.pdf,2025,medium,good,excerpt,Dynamic Synergy Effect between the Hydrogen Bond Network and Coordination Bond Network in Dual-Network Polyurethane,1,hydrogen bond,medium
P444,Dynamic Synergy Effect between the Hydrogen Bond Network and,P444_unidentified.pdf,2025,medium,good,excerpt,ABSTRACT: Howtoeffectivelyimprovethestrengthandtoughnessofpolymerelastomersisimportantfortheexpansionoftheir applicationfields. Constructionof twodistincttypesof dynamicreversiblebonds withinelastomers representsan effectivestrategy,1,toughness,medium
P444,Dynamic Synergy Effect between the Hydrogen Bond Network and,P444_unidentified.pdf,2025,medium,good,excerpt,"applicationfields. Constructionof twodistincttypesof dynamicreversiblebonds withinelastomers representsan effectivestrategy forenhancingtheirmechanicalproperties.However,theinterplaymechanismsbetweendifferentdynamicreversiblebondshavenot",1,reversible,medium
P444,Dynamic Synergy Effect between the Hydrogen Bond Network and,P444_unidentified.pdf,2025,medium,good,excerpt,"forenhancingtheirmechanicalproperties.However,theinterplaymechanismsbetweendifferentdynamicreversiblebondshavenot beenfullystudied.Herein,weconstructedbothahydrogenbondnetworkandametalcoordinationnetworkinpolyurethane(PU)",1,reversible,medium
P444,Dynamic Synergy Effect between the Hydrogen Bond Network and,P444_unidentified.pdf,2025,medium,good,excerpt,elastomers. The introduction of both weak hydrogen bonds and strong metal coordination bonds can endow the elastomers with high tensile strength without the sacrifice of stretchability. This special phenomenon can be attributed to the dynamic synergistic,1,hydrogen bond,medium
P444,Dynamic Synergy Effect between the Hydrogen Bond Network and,P444_unidentified.pdf,2025,medium,good,performance_data,Healing efficiency: 96.8,,performance,medium
P444,Dynamic Synergy Effect between the Hydrogen Bond Network and,P444_unidentified.pdf,2025,medium,good,figure_caption,"Structures of the PU elastomers (PUC, PUCC, and the PUCD) based on the hydrogen bond network and coordination bond
x y x y
network.Intheory,oneCuioncancoordinatewithuptosixcarbonylgroups,whileoneDyioncancoordinatewithuptofourcarboxylgroups.
controlled,sothatthedesiredmaterialscanbecustomized.For 2. ",,Figure 1,medium
P444,Dynamic Synergy Effect between the Hydrogen Bond Network and,P444_unidentified.pdf,2025,medium,good,figure_caption,"In
andDyions).Inthiscondition,DMSOwillhavelittleeffecton
addition to containing similar hydrogen bonds, the PUC C
x y thecoordinationbehaviorbetweenthemetalionsandCOOH
samples and the PUC D samples also contain metal
x y groups.Thepeakat2.51ppmcorrespondstotheDMSO(the
coordination bonds. In the PUC ",,Figure 1,medium
P444,Dynamic Synergy Effect between the Hydrogen Bond Network and,P444_unidentified.pdf,2025,medium,good,figure_caption,"Wemainlyfocused values of the relaxation time, while the PUC sample has the
onthewavenumberrangesbetween1600cm−1and1750cm−1 lowest values of the relaxation time. That is, the segments in
corresponding to the signal peak of the C�O stretching the PUC D sample have the slowest relaxation rate, followe",,Figure 3,medium
P444,Dynamic Synergy Effect between the Hydrogen Bond Network and,P444_unidentified.pdf,2025,medium,good,figure_caption,"Dependences of(a) storage moduliand (b)tanδ of the differentPUsamples ontemperature.
similar to those of samples containing covalent cross-linking weak, the three types of dynamic bonds are arranged as
duetotheirslowrelaxationcharacteristics.At60°C,asshown follows: hydrogen bonds, Cu2+ coordination ",,Figure 5,medium
P444,Dynamic Synergy Effect between the Hydrogen Bond Network and,P444_unidentified.pdf,2025,medium,good,figure_caption,"(a)Orientational-orderparametersofbondsintheselectedsegmentsofthePUCsystem,thePUCC system,andthePUCD system
6 1 4 1
duringstretching.(b)Changeoforientational-orderparametersofbondsintheselectedsegmentsofthePUCD systemandthePUCD system
4 1 4 1
in which hydrogen bonding interactions were eliminated. (",,Figure 7,medium
